Color,director_name,actor1_name,actor2_name,actor3_name,num_critic_votes_imdb,num_user_votes_rt,genre,movie_title,release_date,gross_income,budget,country,language,plot_keywords,avg_imdb_rt_score,director_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes,actor_3_facebook_likes,cast_total_facebook_likes,facenumber_in_poster,movie_imdb_link,num_user_for_reviews,content_rating,aspect_ratio,movie_facebook_likes,Images
Color,0,Colin Salmon,Mary Elizabeth Mastrantonio,Jake McDorman,7,38177,"Crime, Drama, Sci-Fi, Thriller",Limitless †            ,0,0,0,USA,English,"brain capacity, fbi, fictional drug, intelligence, taking a pill",7.9,0,766,638,535,2707,2,http://www.imdb.com/title/tt4422836/?ref_=fn_tt_tt_1,131,TV-14,16,11000,none
Color,Phil Joanou,Dwayne Johnson,Jurnee Smollett-Bell,Kevin Dunn,85,33067,"Crime, Drama, Sport",Gridiron Gang †,2006,38432823,30000000,USA,English,"alliterative title, football, football coach, football practice, football team",6.9,21,12000,2000,581,15811,1,http://www.imdb.com/title/tt0421206/?ref_=fn_tt_tt_1,134,PG-13,2.35,0,none
Color,Jamaa Fanaka,Leon Isaac Kennedy,Chuck Mitchell,Wilbur 'Hi-Fi' White,23,509,"Crime, Drama, Sport",Penitentiary †,1979,0,100000,USA,English,"blaxploitation, boxing, convict, drifter, false accusation",5.8,9,116,24,10,170,2,http://www.imdb.com/title/tt0079709/?ref_=fn_tt_tt_1,10,R,1.85,157,none
Color,Jodie Foster,Julia Roberts,Jack O'Connell,Chris Bauer,268,19611,"Crime, Drama, Thriller",Money Monster †,2016,41008532,27000000,USA,English,"death, hostage, money, shot in the chest, shot in the heart",6.7,0,8000,698,638,10894,1,http://www.imdb.com/title/tt2241351/?ref_=fn_tt_tt_1,103,R,2.35,0,none
Color,Daniel Espinosa,Tom Hardy,Fares Fares,Michael Nardone,172,40568,"Crime, Drama, Thriller",Child 44 †,2015,1206135,50000000,Czech Republic,English,"child murderer, murder, sex, soviet union, woman slaps a man",6.4,79,27000,254,194,27666,3,http://www.imdb.com/title/tt1014763/?ref_=fn_tt_tt_1,185,R,2.35,18000,none
Color,Jackie Earle Haley,Rex Baker,Edi Gathegi,Travis Aaron Wade,46,5255,"Crime, Drama, Thriller",Criminal Activities †,2015,0,7000000,USA,English,"african american gangster, falling to death, in over one's head, murder, surveillance",5.8,0,15000,725,493,17377,3,http://www.imdb.com/title/tt3687310/?ref_=fn_tt_tt_1,38,0,2.35,0,none
Color,Jerry Jameson,David Oyelowo,Leonor Varela,Sydelle Noel,39,3911,"Crime, Drama, Thriller",Captive †,2015,2557668,2000000,USA,English,"auto theft, based on true story, drug addict, kidnapping, violence",5.3,5,1000,426,349,2739,1,http://www.imdb.com/title/tt3268668/?ref_=fn_tt_tt_1,22,PG-13,1.85,0,none
Color,H.M. Coakley,Mehcad Brooks,Steffinnie Phrommany,Danielle Savre,8,514,"Crime, Drama, Thriller",Adulterers †,2015,0,750000,USA,English,"cheating husband, female nudity, male nudity, male rear nudity, revenge",4.9,0,696,320,137,1210,3,http://www.imdb.com/title/tt4044464/?ref_=fn_tt_tt_1,1,0,2.35,158,none
Color,Joseph Mazzella,Tjasa Ferme,Mikaal Bates,Damon Owlia,0,57,"Crime, Drama, Thriller",Dutch Kills †,2015,0,25000,USA,English,0,4.8,0,313,25,9,366,2,http://www.imdb.com/title/tt2759066/?ref_=fn_tt_tt_1,2,0,0,33,none
Color,Dan Gilroy,Jake Gyllenhaal,Michael Papajohn,James Huang,534,293304,"Crime, Drama, Thriller",Nightcrawler †,2014,32279955,8500000,USA,English,"employer employee relationship, ethics, journalism, sociopath, tv news",7.9,66,15000,241,85,15554,1,http://www.imdb.com/title/tt2872718/?ref_=fn_tt_tt_1,552,R,2.35,65000,none
Color,Anton Corbijn,Philip Seymour Hoffman,Nina Hoss,Homayoun Ershadi,291,57210,"Crime, Drama, Thriller",A Most Wanted Man †,2014,17237244,15000000,UK,English,"intelligence, intelligence agency, secret service, surveillance camera, war on terror",6.8,210,22000,164,123,22574,3,http://www.imdb.com/title/tt1972571/?ref_=fn_tt_tt_1,158,R,2.35,13000,none
Color,Rupert Wyatt,George Kennedy,Cjon Saulsberry,Griffin Cleveland,175,48559,"Crime, Drama, Thriller",The Gambler †,2014,33631221,25000000,USA,English,"dog, gambler, gambling, gangster, professor",6,81,3000,571,81,3784,1,http://www.imdb.com/title/tt2039393/?ref_=fn_tt_tt_1,145,R,2.35,0,none
Color,Rupert Wyatt,George Kennedy,Cjon Saulsberry,Griffin Cleveland,175,48562,"Crime, Drama, Thriller",The Gambler †,2014,33631221,25000000,USA,English,"dog, gambler, gambling, gangster, professor",6,81,3000,571,81,3784,1,http://www.imdb.com/title/tt2039393/?ref_=fn_tt_tt_1,145,R,2.35,0,none
Color,Steven Soderbergh,Channing Tatum,David Costabile,Katie Lowes,450,148327,"Crime, Drama, Thriller",Side Effects †,2013,32154410,30000000,USA,English,"clinical trial, female protagonist, neuropharmacology, psychiatrist, side effect",7.1,0,17000,681,273,18469,0,http://www.imdb.com/title/tt2053463/?ref_=fn_tt_tt_1,274,R,1.85,29000,none
Color,Jeremy Saulnier,Devin Ratray,Eve Plumb,Amy Hargreaves,279,42678,"Crime, Drama, Thriller",Blue Ruin †,2013,258113,1066167,USA,English,"blood splatter, car, neo noir, vengeance, vomiting",7.1,57,1000,235,92,1528,0,http://www.imdb.com/title/tt2359024/?ref_=fn_tt_tt_1,135,R,2.35,0,none
Color,Steven Soderbergh,Channing Tatum,David Costabile,Katie Lowes,450,148334,"Crime, Drama, Thriller",Side Effects †,2013,32154410,30000000,USA,English,"clinical trial, female protagonist, neuropharmacology, psychiatrist, side effect",7.1,0,17000,681,273,18469,0,http://www.imdb.com/title/tt2053463/?ref_=fn_tt_tt_1,274,R,1.85,29000,none
Color,Scott Cooper,Christian Bale,Sam Shepard,Dendrie Taylor,288,83171,"Crime, Drama, Thriller",Out of the Furnace †,2013,11326836,22000000,USA,English,"ambiguous ending, brother brother relationship, drug dealer, fight club, revenge",6.8,108,23000,820,120,24134,0,http://www.imdb.com/title/tt1206543/?ref_=fn_tt_tt_1,231,R,2.35,17000,none
Color,J√©r√¥me Salle,Orlando Bloom,Tanya van Graan,Conrad Kemp,69,12817,"Crime, Drama, Thriller",Zulu †,2013,0,16000000,France,English,"apartheid, corpse, male nudity, murder, police officer",6.7,22,5000,170,44,5273,0,http://www.imdb.com/title/tt2249221/?ref_=fn_tt_tt_1,43,R,2.35,0,none
Color,Matt Johnson,Paul Daniel Ayotte,Shailene Garnett,Matt Johnson,73,3885,"Crime, Drama, Thriller",The Dirties †,2013,0,0,Canada,English,"best friend, bully, friend, revenge, school",6.7,8,111,19,8,147,0,http://www.imdb.com/title/tt2334896/?ref_=fn_tt_tt_1,40,Not Rated,0,1000,none
Color,Guillaume Canet,Mila Kunis,Lili Taylor,Billy Crudup,91,14612,"Crime, Drama, Thriller",Blood Ties †,2013,41229,25500000,France,English,"1970s, flashback, love, money, murder",6.5,0,15000,960,745,18442,6,http://www.imdb.com/title/tt1747958/?ref_=fn_tt_tt_1,41,R,2.35,0,none
Color,Allen Hughes,Alona Tal,James Ransone,Michael Beach,298,63548,"Crime, Drama, Thriller",Broken City †,2013,19692608,35000000,USA,English,"election, father son relationship, fellatio, gay slur, title spoken by character",6.2,90,1000,412,344,2073,3,http://www.imdb.com/title/tt1235522/?ref_=fn_tt_tt_1,134,R,2.35,0,none
Color,Ridley Scott,Michael Fassbender,Brad Pitt,Goran Visnjic,336,80861,"Crime, Drama, Thriller",The Counselor †,2013,16969390,25000000,USA,English,"cunnilingus, drug trafficking, lawyer, no panties, shootout",5.3,0,13000,11000,1000,27797,4,http://www.imdb.com/title/tt2193215/?ref_=fn_tt_tt_1,431,R,2.35,24000,none
Color,David Ayer,Jake Gyllenhaal,Anna Kendrick,America Ferrera,355,181025,"Crime, Drama, Thriller",End of Watch †,2012,40983001,7000000,USA,English,"lapd, police, police officer, south central los angeles, street gang",7.7,453,15000,10000,953,27788,2,http://www.imdb.com/title/tt1855199/?ref_=fn_tt_tt_1,336,R,1.85,38000,none
Color,Derek Cianfrance,Ryan Gosling,Ben Mendelsohn,Angelo Anthony Pizza,417,187170,"Crime, Drama, Thriller",The Place Beyond the Pines †,2012,21383298,15000000,USA,English,"bank, carnival, motorcycle, police, rookie cop",7.3,310,33000,748,619,34413,3,http://www.imdb.com/title/tt1817273/?ref_=fn_tt_tt_1,376,R,2.35,47000,none
 Black and White,Oliver Stone,Demi√°n Bichir,Shea Whigham,Gary Stretch,339,104301,"Crime, Drama, Thriller",Savages †,2012,47307550,45000000,USA,English,"arms tied overhead, damsel in distress, dea, marijuana, southern california",6.5,0,749,463,404,1948,4,http://www.imdb.com/title/tt1615065/?ref_=fn_tt_tt_1,269,R,2.35,28000,none
Color,Stefan Ruzowitzky,Charlie Hunnam,Olivia Wilde,Sissy Spacek,162,32512,"Crime, Drama, Thriller",Deadfall †,2012,65804,12000000,USA,English,"police officer, police officer killed, police officer shot, sex scene",6.3,24,16000,10000,874,27575,1,http://www.imdb.com/title/tt1667310/?ref_=fn_tt_tt_1,86,R,2.35,0,none
Color,Morten Tyldum,Aksel Hennie,Synn√∏ve Macody Lund,Julie R. √òlgaard,284,79353,"Crime, Drama, Thriller",Headhunters †,2011,1196752,30300000,Norway,Norwegian,"art thief, male frontal nudity, male nudity, male star appears nude, painting",7.6,77,286,52,27,385,3,http://www.imdb.com/title/tt1614989/?ref_=fn_tt_tt_1,121,R,2.39,23000,none
Color,Brad Furman,Matthew McConaughey,Margarita Levieva,Frances Fisher,274,173848,"Crime, Drama, Thriller",The Lincoln Lawyer †,2011,57981889,40000000,USA,English,"defense attorney, defense lawyer, lawyer, plot twist, prostitute",7.3,65,11000,980,638,13943,1,http://www.imdb.com/title/tt1189340/?ref_=fn_tt_tt_1,203,R,2.35,25000,none
Color,Eric Bross,Teri Polo,Esai Morales,Nicholas Gonzalez,0,216,"Crime, Drama, Thriller",We Have Your Husband †,2011,0,5000000,USA,English,"abduction, based on true story, mexico",5.5,49,708,699,601,3059,1,http://www.imdb.com/title/tt2063015/?ref_=fn_tt_tt_1,3,TV-PG,1.78,58,none
Color,Dito Montiel,Channing Tatum,Al Pacino,Tracy Morgan,62,14280,"Crime, Drama, Thriller",The Son of No One †,2011,28870,15000000,USA,English,"housing project, letter, man with glasses, murder, subjective camera",5.1,68,17000,14000,642,32814,5,http://www.imdb.com/title/tt1535612/?ref_=fn_tt_tt_1,41,R,2.35,0,none
Color,Ben Affleck,Jeremy Renner,Jon Hamm,Owen Burke,378,280228,"Crime, Drama, Thriller",The Town †,2010,92173235,37000000,USA,English,"bank manager, bank robbery, criminal gang, heist, prison",7.6,0,10000,4000,206,14296,7,http://www.imdb.com/title/tt0840361/?ref_=fn_tt_tt_1,420,R,2.35,29000,none
Color,David Schwimmer,Noah Emmerich,Jordan Trovillion,Zoe Levin,109,34224,"Crime, Drama, Thriller",Trust †,2010,58214,9500000,USA,English,"counselor, fbi, revenge motive, school, teenage girl",7,0,617,163,67,916,0,http://www.imdb.com/title/tt1529572/?ref_=fn_tt_tt_1,137,R,2.35,10000,none
Color,Anton Corbijn,Violante Placido,Thekla Reuten,Filippo Timi,333,79461,"Crime, Drama, Thriller",The American †,2010,35596227,20000000,USA,English,"ambush, assassin, priest, prostitute, sweden",6.3,210,978,191,101,1454,1,http://www.imdb.com/title/tt1440728/?ref_=fn_tt_tt_1,463,R,2.35,10000,none
Color,Michael Winterbottom,Liam Aiken,Ned Beatty,Jay R. Ferguson,225,28483,"Crime, Drama, Thriller",The Killer Inside Me †,2010,214966,13000000,USA,English,"deputy, murder, revenge, sheriff, texas",6.1,187,818,467,204,1813,0,http://www.imdb.com/title/tt0954947/?ref_=fn_tt_tt_1,176,R,2.35,0,none
Color,Rowan Joffe,Sam Riley,Sean Harris,Geoff Bell,136,5013,"Crime, Drama, Thriller",Brighton Rock †,2010,0,12000000,UK,English,"brighton, catholic, gang, prayer, waitress",5.7,17,845,641,405,3117,2,http://www.imdb.com/title/tt1233192/?ref_=fn_tt_tt_1,59,R,2.35,0,none
Color,David M. Matthews,Essence Atkins,Lamman Rucker,Tempestt Bledsoe,5,548,"Crime, Drama, Thriller",N-Secure †,2010,2592808,0,USA,English,"betrayal, family relationships, insecurity, murder, passive aggression",3.5,8,713,607,394,3137,5,http://www.imdb.com/title/tt1289419/?ref_=fn_tt_tt_1,15,R,2.35,588,none
Color,F. Gary Gray,Gerard Butler,Leslie Bibb,Michael Kelly,216,217480,"Crime, Drama, Thriller",Law Abiding Citizen †,2009,73343413,50000000,USA,English,"attorney, deal, district attorney, investigation, justice",7.4,473,18000,1000,963,22517,0,http://www.imdb.com/title/tt1197624/?ref_=fn_tt_tt_1,429,R,2.35,21000,none
Color,Antoine Fuqua,Don Cheadle,Lili Taylor,Armando Riesco,197,52852,"Crime, Drama, Thriller",Brooklyn's Finest †,2009,27154426,17000000,USA,English,"catholic, corrupt cop, new york city, police detective, police officer killed",6.7,847,3000,960,625,6317,1,http://www.imdb.com/title/tt1210042/?ref_=fn_tt_tt_1,138,R,2.35,4000,none
Color,Robert Luketic,Kevin Spacey,Jim Sturgess,Josh Gad,144,191470,"Crime, Drama, Thriller",21 †,2008,81159365,35000000,USA,English,"based on true story, blackjack, card counting, gambling, massachusetts institute of technology",6.8,126,18000,5000,1000,25661,2,http://www.imdb.com/title/tt0478087/?ref_=fn_tt_tt_1,278,PG-13,2.35,0,none
Color,Gavin O'Connor,Jennifer Ehle,Rick Gonzalez,Frank Grillo,154,53053,"Crime, Drama, Thriller",Pride and Glory †,2008,15709385,30000000,USA,English,"brother in law, corruption, drug dealer, drugs, police",6.7,149,1000,807,798,5101,0,http://www.imdb.com/title/tt0482572/?ref_=fn_tt_tt_1,132,R,1.85,0,none
Color,Gregory Hoblit,Billy Burke,Jesse Tyler Ferguson,Joseph Cross,195,40964,"Crime, Drama, Thriller",Untraceable †,2008,28687835,35000000,USA,English,"cat, fbi agent, murder, serial killer, website",6.2,40,2000,648,398,3612,1,http://www.imdb.com/title/tt0880578/?ref_=fn_tt_tt_1,245,R,2.35,0,none
Color,Neil LaBute,Jay Hernandez,Justin Chambers,Robert Pine,165,40469,"Crime, Drama, Thriller",Lakeview Terrace †,2008,39263506,22000000,USA,English,"interracial couple, lapd, male nudity, neighbor, nudity",6.1,119,1000,931,332,2382,1,http://www.imdb.com/title/tt0947802/?ref_=fn_tt_tt_1,135,PG-13,2.35,0,none
Color,Gregor Jordan,Austin Nichols,Brad Renfro,Lou Taylor Pucci,97,14324,"Crime, Drama, Thriller",The Informers †,2008,0,18000000,Germany,English,"breasts, female nudity, male pubic hair, pubic hair, sex scene",5.1,34,663,551,394,2215,1,http://www.imdb.com/title/tt0865554/?ref_=fn_tt_tt_1,93,R,2.35,1000,none
Color,Ethan Coen,Kelly Macdonald,Stephen Root,Barry Corbin,488,612060,"Crime, Drama, Thriller",No Country for Old Men †,2007,74273505,25000000,USA,English,"coin toss, desert, sheriff, texas, tracking device",8.1,1000,2000,939,883,4738,0,http://www.imdb.com/title/tt0477348/?ref_=fn_tt_tt_1,1518,R,2.35,21000,none
Color,Marco Kreuzpaintner,Zack Ward,Kate del Castillo,Alicja Bachleda,69,14831,"Crime, Drama, Thriller",Trade †,2007,214202,12000000,Germany,English,"friend, girl, mexico city, new jersey, sex",7.5,7,662,345,289,1952,0,http://www.imdb.com/title/tt0399095/?ref_=fn_tt_tt_1,75,R,2.35,0,none
Color,James Gray,Robert Duvall,Oleg Taktarov,Antoni Corone,222,72693,"Crime, Drama, Thriller",We Own the Night †,2007,28563179,21000000,USA,English,"arrest, drugs, loyalty, raid, violence",6.9,115,3000,327,97,3681,4,http://www.imdb.com/title/tt0498399/?ref_=fn_tt_tt_1,199,R,1.85,0,none
Color,Mike Barker,Gerard Butler,Nicholas Lea,Callum Rennie,29,25450,"Crime, Drama, Thriller",Shattered †,2007,0,20000000,UK,English,"daughter, gun, nanny, sociopath, suburb",6.7,5,18000,867,716,20472,1,http://www.imdb.com/title/tt0489664/?ref_=fn_tt_tt_1,118,R,2.35,0,none
Color,Peter Webber,Li Gong,Stephen Walters,Richard Brake,209,86374,"Crime, Drama, Thriller",Hannibal Rising †,2007,27667947,50000000,UK,English,"aunt, cannibalism, faked death, medical student, revenge",6.2,73,879,184,163,1344,0,http://www.imdb.com/title/tt0367959/?ref_=fn_tt_tt_1,392,R,2.35,3000,none
Color,Martin Scorsese,Leonardo DiCaprio,Matt Damon,Ray Winstone,352,873649,"Crime, Drama, Thriller",The Departed †,2006,132373442,90000000,USA,English,"boston, mole, police, undercover, undercover cop",8.5,17000,29000,13000,1000,45648,0,http://www.imdb.com/title/tt0407887/?ref_=fn_tt_tt_1,2054,R,2.35,29000,none
Color,Paul Andrew Williams,Lorraine Stanley,Johnny Harris,Georgia Groome,68,7308,"Crime, Drama, Thriller",London to Brighton †,2006,0,500000,UK,English,"bathroom, chase, girl, pimp, toilet",7,46,418,146,141,926,0,http://www.imdb.com/title/tt0490166/?ref_=fn_tt_tt_1,72,R,2.35,933,none
Color,Robert Moresco,Brian Dennehy,Brad Renfro,Dash Mihok,26,5557,"Crime, Drama, Thriller",10th & Wolf †,2006,53481,8000000,USA,English,"desert storm, fbi, fbi agent, fragmentation grenade, woman kills attacker",6.4,53,954,551,463,2512,5,http://www.imdb.com/title/tt0360323/?ref_=fn_tt_tt_1,34,R,2.35,294,none
Color,Randall Rubin,Nicole Randall Johnson,A.J. Buckley,James Eckhouse,23,1420,"Crime, Drama, Thriller",Jimmy and Judy †,2006,0,1000000,USA,English,"police, revenge, sex, suburb, video camera",6.2,0,363,275,131,997,2,http://www.imdb.com/title/tt0425151/?ref_=fn_tt_tt_1,26,R,0,138,none
 Black and White,Eric Nicholas,Jordana Spiro,Ana Claudia Talanc√≥n,Jonathon Trent,71,3228,"Crime, Drama, Thriller",Alone with Her †,2006,10018,1000000,USA,English,"female nudity, female pubic hair, masturbation, panties, pubic hair",6.1,0,262,163,61,509,0,http://www.imdb.com/title/tt0472259/?ref_=fn_tt_tt_1,31,Not Rated,1.85,244,none
Color,Andrew Niccol,Nicolas Cage,Jeremy Crutchley,Jared Burke,168,248123,"Crime, Drama, Thriller",Lord of War †,2005,24127895,50000000,USA,English,"1980s, arms dealer, immorality, ukrainian, warlord",7.6,487,12000,43,16,12076,2,http://www.imdb.com/title/tt0399295/?ref_=fn_tt_tt_1,437,R,2.35,10000,none
Color,David Cronenberg,Viggo Mortensen,Kyle Schmid,William Hurt,441,186606,"Crime, Drama, Thriller",A History of Violence †,2005,31493782,32000000,USA,English,"bar, crotch shot, female full frontal nudity, female pubic hair, robbery",7.5,0,10000,917,882,12754,1,http://www.imdb.com/title/tt0399146/?ref_=fn_tt_tt_1,1125,R,1.85,0,none
Color,David Slade,Odessa Rae,G.J. Echternkamp,Patrick Wilson,231,131969,"Crime, Drama, Thriller",Hard Candy †,2005,1007962,950000,USA,English,"chatting, missing person poster, online dating, photographer, sexual predator",7.1,171,109,8,0,117,0,http://www.imdb.com/title/tt0424136/?ref_=fn_tt_tt_1,651,R,2.35,12000,none
Color,Paul Haggis,Don Cheadle,Loretta Devine,Jennifer Esposito,287,361169,"Crime, Drama, Thriller",Crash †,2004,54557348,6500000,Germany,English,"race relations, racism, racist, social problem, stereotype",7.9,549,3000,912,911,5732,0,http://www.imdb.com/title/tt0375679/?ref_=fn_tt_tt_1,1624,R,2.35,18000,none
Color,Paul Haggis,Don Cheadle,Loretta Devine,Jennifer Esposito,287,361169,"Crime, Drama, Thriller",Crash †,2004,54557348,6500000,Germany,English,"race relations, racism, racist, social problem, stereotype",7.9,549,3000,912,911,5732,0,http://www.imdb.com/title/tt0375679/?ref_=fn_tt_tt_1,1624,R,2.35,18000,none
 Black and White,Shane Meadows,Paddy Considine,Gary Stretch,George Newton,99,39929,"Crime, Drama, Thriller",Dead Man's Shoes †,2004,6013,695393,UK,English,"anger, army veteran, independent film, revenge, sex scene",7.7,222,680,404,68,1311,0,http://www.imdb.com/title/tt0419677/?ref_=fn_tt_tt_1,207,0,1.85,0,none
Color,Michael Mann,Tom Cruise,Jada Pinkett Smith,Debi Mazar,299,293662,"Crime, Drama, Thriller",Collateral †,2004,100003492,65000000,USA,English,"city by night, contract killer, driving at night, los angeles california, taxi",7.6,0,10000,851,680,13581,0,http://www.imdb.com/title/tt0369339/?ref_=fn_tt_tt_1,836,R,2.35,0,none
Color,Matthew Vaughn,Tom Hardy,Sally Hawkins,Jamie Foreman,149,134070,"Crime, Drama, Thriller",Layer Cake †,2004,2338695,4000000,UK,English,"cake, cocaine, drugs, pills, serbian",7.4,905,27000,594,466,29277,1,http://www.imdb.com/title/tt0375912/?ref_=fn_tt_tt_1,263,R,2.35,0,none
Color,John Simpson,Colin Salmon,Lee Evans,Ian McNeice,24,2588,"Crime, Drama, Thriller",Freeze Frame †,2004,0,2000000,UK,English,"alibi, box office flop, newspaper clipping, non statutory female on male rape, profiler",6.4,0,766,312,268,1650,1,http://www.imdb.com/title/tt0363095/?ref_=fn_tt_tt_1,41,R,2.35,205,none
Color,Alan Parker,Kevin Spacey,Kate Winslet,Matt Craven,141,88270,"Crime, Drama, Thriller",The Life of David Gale †,2003,19593740,50000000,USA,English,"activist, death, death row, murder, texas",7.5,317,18000,14000,256,32637,0,http://www.imdb.com/title/tt0289992/?ref_=fn_tt_tt_1,420,R,2.35,0,none
